text,label,,
"ada lurah ,camat ,sekdes dll apatur ditiap daerah dijakarta , masa iya sih gubernur DKI yg data warganya ...hati2 terprovokasi , situasi sulit jangan sikut2an lah ...malu udah pada tua ..bat ..para pejabat..mau cari apa ?",1,,
Aduuhh.....rakyat lagi susah tapi pejabat di negeri ini saling menyinggung dan sindir parah....basi tau<U+0001F44E><U+0001F44E>,0,,
Klo gini sang gubernur ilang...klo ada yg ok baru dia nongol...mau nampang kayanya sukses sbg pimpinan...harimau kena covid pake dijenguk yg gini penting kagak keurus...aahh ke laut aje loo...<U+0001F60B><U+0001F602>,0,,
"Bongkar saja bu mensos, itu sudah jelas pelanggaran. Selama ini dana bansos DKI penyaluran bansosnya tidak tepat sasaran.",1,,
"Lo bahas dana Bansos dari negara atau Bansos DKI? Karena DKI itu juga ngasih Bansos, dan data double itu maksudnya satu orang dapat 2 bansos, dari DKI dan Pemerintah bukan namanya 2 kali",1,,
DKI baru perbaikan data40%? Lamban betullll......<U+0001F629><U+0001F629><U+0001F629>,0,,
Hajar bu risma jangan takut rakyat jakarta siap seret anis dari kantor ataw rumah nya untuk bawa ke kantor polisi,0,,
"Jangan terlalu di gubris bu...
arabmaklumi sajaa..",1,,
"Anis ada penjaminnya. Dia berani melakukan ap sj. Berkata ap sj. Melanggar aturan ap sj. Malang kadhak sak karep""e.

Tau, malang kadhak?
= BRUTHAL!",1,,
"Otak gubernur DKI juga cuma 40% bu dari kebanyakan otak manusia, kita yg normal sabar ya bu ngadepin nya.. memang dari dulu udah curiga, sumber masalah bansos terbesar ada di DKI Jakarta.",0,,
Aaahh buzzer kepanasan..<U+0001F602><U+0001F923>,0,,
Haiiya...<U+0001F602><U+0001F602>,1,,
wow berarti termasuk jenius dong kalau 40%? bisa mengendalikan fikiran. manusia umumnya hanya menggunakan 10% kemampuan otak.,0,,
"KASIAN GAK DAPET BANSOS YA, NOH DI KORUPSI SAMA MENSOS SEBELUMNYA HAHAHA",0,,
Wew 40% udah kaya di film aja wkwk... Tinggak aktifin 60% lagi biar kaya Lucy <U+0001F602>,1,,
"Lupa ya maling bansosnya sesama petugas partai,",0,,
"@Veronica Verro˜ Nah, ketangkep lagi nih.. Buzzer Balekota mau modusin ngaburrin yg dibahas.. ga disana ga disini.. ketahuan Yee.. Koplak Koplak..",0,,
@Bayu Triambudi˜ ketahuan ape? Ketauan geng korupsi bansos? Wakakak,1,,
Hubungannya apa soal data ganda ama penyaluran lewat bank wakaka,1,,
"Anis hanya bisa merangkai kata kata,klw hitung hitungan new weey",0,,
ya elah kirim surat koar2 sana sini gk taunya baru 40% haha lawakan setelah belanja software 220 milyar,0,,
Ngomong apa si loe,1,,
"Ternyata,oh ternyata....",1,,
"@Ernita Hidayat˜ google dudut, pemda DKI minta anggaran software 220 m",1,,
Wah gak lama ni buk Risma menjabat jadi Mentri pasti entar lagi di ganti,0,,
"iya, banyak Warga DKI pingin Riesma gantiin yg ga becus kerja.. ngasih data aja blepotan..",0,,
"Anis sok2an suratin bu Risma
Malah di permalukan aneh lu nis..nis..",0,,
Bener bu data2 buanyak yang kurang failid bu.d daerah bu....,1,,
"Selama Anis jadi gubernur sebelum ibu Risma jadi Mentri kami sdh menerima bansos, tapi bansos sebelumnya di kuropsi oleh oknum partai penguasa",1,,
Jgn kemane2.. yg dibahas skrg si Abud ngasih data sampah..,0,,
ICW jangan jadi WC i  aja dong....!,0,,
Sprtinya berat badan risma turun g gemuk waktu d surabya.,0,,
"Pertanyaannya....risma sbg mensos itu memperoleh data darimana 95% dn dki baru 40%, kn itu wilayah dki harusnya koordinasinya dg dki, lht endingnya siapa yg akn malu...",1,,
Bikin pernyataan blunder sdr dia,1,,
Dengar itu warga DKI siapa yg lambat dan bermain main dlm penanganan Bansos......,1,,
anis salah sndri tp pngen nyalahin orang lain..dah biasa klo muka tebel..angel wis angel,0,,
Selama ini bagaimana wahai DKI......?,1,,
Bansos data2 banyak yg hilang. Seharusnya dia layak dapat tp datanya hilang tiba2. Di makan bumi,1,,
"Maaf bu kalo bisa suruh bawahan2 ibu untuk menyidak langsung di tiap daerah2 nya berikut desa2 nya juga, ke nya masih banyak yng ga tepat sasaran",2,,
"Kalo masalah gak tepat sasaran, siapa pun menterinya gak akan bisa memperbaiki.",1,,
"@Yuniarto S˜ di pantau langsung biar ga ada mafia nya,karena banyak banget yang manfaatin situsai ke gini udh banyak buktinya ko",2,,
@Dedek Gempar˜sulit klo itu brow,1,,
Bansos KJP PKH diurus lansia berjuang smpe maut memanggil 5bulan gak cair2 mana situasi lagi bgni,0,,
"Anis lagi, Anis lagi. Berita Anis itu menyehatkan. Tawa ria...ha...ha...ha....",0,,
"iyo bro bener, pak anies menggemaskan,  lucuu, wajah e  imutt, prilakunya lemah gemulai  <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>",0,,
Mohon bantuan nya pk gebernur.dan ibu mentri bst bank dki sangat butuh masarakat di jakarta.utara tolong di perbaiki dong kartu atm dki banyak yg kosong kani sangat butuh biaya.di sukpura kecamatan cilincing,2,,
Gubernur nya lagi ngurusi harimau keno covid Bu...,0,,
"data aja mark up oleh tim yg konon mencegah korupsi,eh ternyata tim tukang sunat anggaran sana sini,ambyar jakarta klu wan abut kelamaan mnjabat.",0,,
Kemarin ko ngantri ya Nerima bansosnya padahal sebelumnya pakai ATM,0,,
"Data baru 40% sdh koar2,ank buahnya dong d peintah cepet kerjanya",0,,
Kenapa ya kok pada bingung data KTP kan udah pasti terdata dan masuk di desa desa ke kecamatan kematan ke kabupaten kabupaten ke kota trus kenapa bantauan gak di salurkan ke pekerja suwasta aja jadi PNS gak ikutan<U+0001F629><U+0001F629><U+0001F629><U+0001F629><U+0001F629>ajur,0,,
Ngandelin pemerintah? Hah ... Mending saling bantu aja warga indonesia ... Kalo menjabat cuma buat sejahtera keluarga sendiri ya apa gunanya?,1,,
Wkwkwkk... Mensoosss mau balas dendam kyknya kemarin sakit hati gara2 gelandangan tempo itu,0,,
"Dana bansos lambat..
Karna di korupsi dari partai merah..
Jangan melawan lupaa bu. Dari partai mana ayohh<U+0001F602><U+0001F602><U+0001F602><U+0001F602>
dari partai ibu juga kan. <U+0001F602><U+0001F602><U+0001F602>",0,,
"Alsan kenapah bansos telat karna pemda di seluruh indonesia telat setor data ke pemerintah pusat sedangkan di pusat harus di olah lagi data nya 
 sampai sini paham",1,,
"Saya dulu pernah  dapet skli sembako krn lebih mungkin jd dapet... smpe skrg sembako at uwang tunai ga pernah dapet.. 
Mungkin di karenakan KTP sy daerah.",1,,
"Ngomong di depan wartawan TV swasta lancar, ehh pas ngomong di TV Parlemen saat raker di DPR terkait pemaparan kerja tertatih tatih, dan pemaparannya kemana mana serta kurang jelas....",0,,
"Bansos mana woyy.  KTP gua KTP DKi. Nih , mending  kemaren kemaren dapet bansos dari Pemprov DKI .",0,,
Jgn mau terkecoh bu lah dia gubernur nya kok masa gk tau data warganya. Ribet amat nih gubernur. Warganya sendiri kok tau jumlah nya berapa.,0,,
"pemprov DKI itu gak bisa kerja, gau tau sistem kerja itu gmn, jadi smua by asumsi, makanya TGUPP nya buanyak!!! dan itu pun sama, gak tau kerja yg betul jadi smua di asumsi2kan smua",0,,
"Udah pernah nonton lenong belum? Di atas panggung mereka tuh saling ejek saling sindir saling serang, tapi di belakang layar makan bareng trus pulangnya sama sama naik truk yang sama.. kurang lebih mirip suasana politik sekarang..",0,,
Yang itu kan jagonya cuma retorika aja..bu,0,,
Ada JUTAAN dftr ganda yg berhsil dtemukn n diperbaiki oleh B Risma artiny B Risma tlh berhsil MNYELAMATKAN TRILIUNAN UANG RAKYAT. Bravo B Risma<U+0001F44D><U+0001F44D><U+0001F44D>,2,,
"Cuma menemukan data ganda saja, tapi tetap bisa tidak memperbaiki yg salah sasaran",1,,
"Ibu Risma Harini tidak usah mikirin tentang data di DKI tentang bansos, di DKI Kalau datanya di betulin, atau di percepat pendataannya, pejabat daerahnya atau perangkat desanya apa lagi setap gubernur DKI,kan tidak kebagian jatah dari bansos <U+0001F602><U+0001F602><U+0001F602><U+0001F602>,ibu Risma Harini tidak usah sibuk tentang data bansos <U+0001F602><U+0001F602><U+0001F602><U+0001F602> pejabatnya semua jadi Belanda...! itulah Indonesia <U+0001F602><U+0001F602><U+0001F602><U+0001F602>.",1,,
Coba cek tiap rt,1,,
Mau cari perhatian ginilah akibatnya kena semprot sm Ibu Menteri.....,1,,
"Data dari desa itu bnyak yg sudah d validasi tapi naik ke tas gak d kerjakan dan yg d pakai lagi data lama, entah itu pemda entah kementrian yang males kerja,

Yg kena semprot y desa lagi,",0,,
betul bu aku yang tukang ojeg pangkalan belom pernah dapet bansos,1,,
Pak Anis jelaskan jawaban dari Bu Risma DKI banyak data ganda dan perlu ada perbaikan segera dari staf anda sudah di berikan kesempatan  .. lah kok Pak anis malah melemparkan tanggung jawab sampeyan ke kemensos Pak <U+0001F914><U+0001F914><U+0001F914>,1,,
Saya warga dki...blum pernah nama nya dapat bantuan dari pemerintah,1,,
Gubernur paling pintar soal kelebihan segala macam..tapi ga pintar bekerja.......!,0,,
Selalu meyepelehkan semua. Ini akan selalu merugikan negara. Apa dia sengaja menghancurkan negara ini mungkin ibu?,0,,
"Lah kopet.. Cukup ketemu brunding... Clear.. Kowar kowar segala... (Baper amat sih). 

Jateng juga agak kocar kacir kurang tepat sasaran.. Mbacot aja bu",0,,
"Kl duit keluar buat yg gk jelas cepat banget , buat rakyatnya sendiri lemot, hedewww....uda salah pilih bener niy org2 jakarta.",0,,
Bansosnya di kasih pendukungnya,1,,
Nah lo pak Gubernur...gmn tuh?,1,,
"Laah pemimpinnya jalan2 ke kuburan dan ragunan, bagaimana mau selesai perbaikan data bro?",0,,
IBU MESNSOS DKI atau MENSOS INDONESIA?,0,,
Yang komen dibawah calon2 komisaris BUMN <U+0001F44D>,0,,
PEMDA DKI EMANG LELET. n SLLU cari kambing hitam. GAK PERNAH MO NGAKUI KEGAGALAN. Sukanya MGKLAIM prestasi org lain.,0,,
Mending ngopi sambil menunggu bansos :) yang tak kunjung datang :),0,,
"DKI mah sekarang apa-apa Lelet, beda dengan jaman pak Ahok",0,,
"Kesalahan semua ada pada anis..
mantap pak anis 2024",0,,
Ayo drun seraaang,0,,
Cari celah untuk sllu dan sllu menyalahkan Anies..  pd hal bkn hny dki.. bny provisi yg carut marut soal data penerima bansos..  jg bny yg salah sasaran..,0,,
Assalamualaikum AH IBU KY NGGAK TAHU AJA.GUBETNUR KITE KHAN KALU NGGAK ADA DUITNYE MALES.LAH BU NYUSUN2 DATA.APALG SURUH KERJA SOSIAL.ENTE MESTI NGERTI BU,0,,
"Wkwkwkwkwkw......
Salahin LG gub nya ????",0,,
Hidup dki...maju kotanye makmur warganye...sihhh... <U+0001F602>,2,,
"Makmur apanya, harusnya yg belom dapet BST dah dapet dari Mensos, gara2 Gab ngacoh ngasih data jadi ketunda.. kasian Warganya akibat punya Gab yg ga becus kerja..",0,,
"@Bayu Triambudi˜ 
Mottonye sih bageteow dan alumnus Amrik tapi kinerje jiplak tapi masih salah artinye jd jelas kalu kerjanye selame ini sebagai kepale daerah ntu bohongin rakyat juge bohongin pemerinteh pusat...sihhh... <U+0001F602>",0,,
Yaelahh berantem data aja ribut2 di depan ga malu apa. Rapatin woyyyy!!! Ribut2 buat ricuh ga buat cepet bantuan dateng,0,,
Jangsn main sindir msk..yg tgas d berakhlak biar selesai d muncul sytem yg membuat pejabat bisa menipu spalagi makan uang jatah rskyad,1,,
bu risma blt buat pekerja kok blum keluar,1,,
Daerah yg perlu dilihat bu..DKI sdh mapan..bisa salur bansos sendiri..,1,,
"Kasus ini jadi contoh, DKI ternyata ngawur kerjanya.. malu Ama daerah pelosok..",1,,
"Di zaman anies para PNS malas2an mereka tunggu ada musibah besar diliput mediabaru dimarahin sama anis, di zaman ahok semua pekerja berusaha kerja cepat dan benar karena takut dipecat dan dimarahin.",0,,
"Ass wr wb, Bu mentri tolong perhatikan jg, para pensiunan d seluruh indonesia.  karna pensiunan juga sama kena dampak copid.   tiap bln cuman nerima sisa gaji 300 rb.",2,,
"Mendata rakyat nya sendiri aj bongkar pasang bagaimana mau merata pembagian bansos nya ,kalo mendata Harmau kena Covit ko cepat sekali,",0,,
udahlah hapus aja bansos dr pada jadi masalh. mending buat subsidi listrik rumah tangga.,0,,
Gubenur ngeles bu maklum<U+0001F602><U+0001F602><U+0001F602>,0,,
Bongkar habis,0,,
"Bu Risma itu jadi walikota amanah,jadi menteri amanah,jadi gubenur DKI-pun insyaAlloh amanah.",2,,
Setuju,1,,
Jadi mentri prioritas ke depan ya harus RI1/ RI2 .jngn Gubernur lah,1,,
"@Aria Samudra˜ SETUJU
<U+0001F44D>",1,,
Jakarta trlalu keras untuk beliau yg trlalu cengeng,1,,
@fikri abet˜ cengeng??,1,,
Semua terserah padamu,1,,
Pasti di Korup,0,,
Maaf wan menata kata . Bu risma itu orangnya hebat dalam bekerja bukan menata kata,2,,
"Malu gak ya si pembuat surat<U+0001F914><U+0001F914>
Silahkan adu koment lurr <U+0001F602>",1,,
Takuttttt... dana bansos di kemanain bas...panik koq baru sekarang .makanya jangan banyak jalan jalan .urus tuh warga dki.,0,,
"Ibu risma, jangan jakarta mulu yg di media.. di jawa tengah banayk sekali, ngomongnya di jakarta mulu. Ada apa sih bu dengan jakarta itu",1,,
"Data untk bantuan warga DKI amburadul .......selain data ganda , orang sdh meninggal pun ada",0,,
"Anis... Anis... Salah terus perasaan kebijakan ny,kasian warga Jakarta yg sudah memilih pemimpin ayat2 Demi mayat",0,,
"Gubernur ter................
Apa menurut kalian",1,,
"Naaah....lhooo,,,,,   ketauan kaan,,,DKI mendatanya ga beres? Jgnkan mendata, bayar aja kelebihan trs kok,,,<U+0001F600><U+0001F600>",0,,
"Risma begitu masuk jakarta sudah ngobok ngobok alias pencitraan bareng gelandangan, ga berhasil kemarin pencitraan, sekrg cari celah lagi apa yg hrs di obok obok lagi...
Semangat juang 45",0,,
Apa kabar anak rantau...apakah dapat bantuan..???,1,,
Bu Risma aku suka dengan kinerja ibu,2,,
"Backsoundnya macam mau konser, congek kuping gua dah",0,,
Maling Maling terindikasi maling maling.. mental maling kebanyakan perangkat pemerintah di Indonesia ini memang SULIT diberantas!. angel angel angel wesss !,0,,
Knapa ya sekarang kompastv sekarang aneh..mau berita aja pake musik.,1,,
Inget Juliari Batubara nyindir Anies nggak tahunya Maling Bansos <U+0001F602><U+0001F602><U+0001F602><U+0001F602>,0,,
Hadeuhh Anis di harepin karna ada Risma aja ketauan ada data ganda kn gila selama ini serem banget banyak yg gk dapet karna banyak yg nerima satu rumah Ampe 3 bantuan,0,,
"Yan ampun Nies....mau carmuk seolah2 kerja, tapi malah terlihat ndak kerja lagi aja, blunder mll lu ni3s ah",0,,
Baru tau klo dana sosial itu ada data ganda bukanya di kelurahan ada apa gunanya kelurahan y klo kelurahan merepotkan bongkar atau runtuhkan saja ganti hansip,0,,
Hahaha.. kok bisa data ganda,1,,
Saya punya kartu bst tapi g dapet gimana bu,1,,
Kalau tidak cepat di benahi adminitrasi DKI ni bisa Tambah Bobrok Ibu pejabat Ni,0,,
Muka anis juga berganda,0,,
"TUGPP mana ? gak ada kerjanya , makan Gaji buta ...",0,,
DKI minta tambahan karena dki nambah rakyatnya yaitu hewan yg ada di ragunan sekaran jd warga dki jakarta makanya jakarta datanya ganda. lama hitungnya jd maklum masih 40%.,1,,
<U+0001F600>,1,,
"dari awal pandemi sudah pernah ngumpulin data diRT giliran yang dapat bansos sembako yang dekat sama pengurus RT.nya itupun kalau yang warga perantau ditariki biaya 10ribu-20ribu alasan.nya buat beli bensin. kalau yang gak dapat  sembakau harus  beli 1paket sembako ada yang 100ribu dan 70ribu
makanya sekarang sudah gak berharap sama bansos ujung2nya kalau lewat rt pasti gak bakalan dapat cuma dilewatin doang
yang penting mah sekarang sehat bisa cari nafkah.",1,,
Gpplah dpt ganda bantuan bansosx.,2,,
"Dr bu risma pimpin sby smpe skr bansos tdk tepat sasaran.. Anak SD,TK,smp bs trima bansos.. Pdhl blm punya ktp.. Gmn tuh ??",1,,
Goreng terossss,1,,
Mengdata sambil ngasih bansos tunai,1,,
Bapak anies baswedan adalah seorang gubernur yang punya latar belakang akademisi dan punya lembaga riset sosial yang terkenal. Tapi ternyata beliau cukup mengecewakan saat kerja jadi gubernur karena setelah sekian tahun memimpin jakarta ternyata data kependudukannya berantakan dan kualitas surveynya dianggap tidak lengkap sampai departemen sosial harus melakukan survey sendiri. Sebagai orang yang makanannya riset dan riset ini cukup mengecewakan.,0,,
Tanpa data ganda pun bansos udh ditilep,0,,
"Kemensos bikin kita pusing, data yang di usulkan perbaikan dari daerah sepertinya tidak dijadikan bahan untuk perbaikan data di pusat, dapat dilihat dari data yang dikeluarkan untuk BB PPKM yang sasarannya adalah PKM BST dan PKM PKH. , ternyata juga ada peserta PKM BLTDD",1,,
"Anda tau darimana,ditempati data masukan terbaru diluar PKH banyak yg dpaet",1,,
"Protes sama badan statistik daerah dong ,,, menterinya hanya membagi sesuai data yg udah di sodorin ,,,",2,,
Apa betul ada pengurangan penerima BLT.,1,,
Wah,1,,
Hahahahha...itu baru bansos....data covid.  Tuh dki selidiki....,1,,
Bu mentri .melas sing ora tahu olih  bansos .getenan semu terdapak,2,,
"Menyurati itu wajar, karena ada data overlap itu intinya. Jawab balik suratnya cari waktu buat rapat utk cari solusinya. Bukan jawab balik di media. Woalahhh",2,,
trus Anis bikin suratnya diem..kan di up media juga kok sensi lu,1,,
Dimedia juga dibales medi to ...hoalah kog sensi,1,,
Jidat boleh gede.....tapi sayang licik...,0,,
"Anis lagi seakan lebih pintar dari yang lain,nyatanya buat aturan selalu meresahkan masyarakat makan dan belanja harus udah vaksin dan lucunya makan di kasih waktu 20 menit konyol ngk?!!
mending ahok tegas tapi nalar dalam kebijakan nya",0,,
anis lagi anis lag apa ga bosen fitnah anis,2,,
Lah kok lu malah anis yg lagu yg disalahin tuh korup bansos gak disalahin?? Ini masalah berawal dari korupsi yg kemarin juliari batubara,0,,
@maria fatimah˜ gk bosan lah tod anies banyak bet berulah kau lihat tuh formula E gk ada hasil tpi habisin ratusan m lu kritik gk itu,0,,
"@tommy lim˜ ga nyambung, klo sama korup bansos bagaimana?",1,,
@AVIV TUBAGUS ALA YAASIN˜ justru lu yg ga nyambung.. yg dibahas apa malah ngalor ngidul ke juliari.. udah tutup buku blog.. skrg ini kasusnya ada Gab ga bisa kerja.. ngasih data aja blepotan..,0,,
Istri dlu dpt bansos dan skr sudah tidak ada lagi... Gak paham gimana pembagianya... Pemerintah2,1,,
"Nangis dulu, petugas partai mana ada yang bener kerjanya.",0,,
Bantuan gak semua dapat sya yng dagang gk dapat yg gk punya usaha malah dapat orang kaya yg dapat parah ini mah..<U+0001F621><U+0001F621><U+0001F621><U+0001F62D>,0,,
Benar bu mantri.saya biasa dapat melakaui bank dki.di bulan juli atm nya kosong bu.zonk.sampai sekarang belum cair atm dki nya..mohon bantuan nya bu makasih,1,,
Bu Risma kalau bisa Bu Risma menggantikan Anies Baswedan yang kelebihan bayar,2,,
"cmn di minta foto kopi ktp sama kk
habis itu ga dpt.",1,,
Setelah Anies maksain vaksin ke warganya gue males dukung lg... Hadapi sendiri tu ratu drama,0,,
Gimana mau ngurus negara ngurus data warganya sendiri aja gk becus,0,,
"gak pemkot, gak pemda, gak pusat, sama aja, dana gede mlempem semua",0,,
"seperti Murid tanya gurunya, bu, Nilai saya mana? (Jawab gurunya: lah kamu tidak ikut ujian, disuruh susulan masih bolos juga). Anies Anies.... kerja dulu baru tanya... Modal surat doang.. mbok ya kerja. Tolong tuhh PPKM-nya di pantau, mana satpol PP-nya. Jangan sarapan terus dirumah. Yang melanggar masih banyak.. yang tertib dirumah sudah pusing mau cari duit nihh. sembako ngak ada yang mampir. masih banyak yang positif nanti diperpanjang lagi. Kerja kerja kerja. Jangan main kata kata...",0,,
Klo data bansos gk Merata ..tp kl PEMILU gk usah data bru pasti TERDATA semua ..Betul gk ..,1,,
"SABAR WAHAI WARGA SEIMAN, PEMDA DKI DATA WARGA MASIH NULIS TANGAN  WARGA DKI  KARENA TEKNOLOGI KAGAK SMART.
 ITU AJA <U+0001F607><U+0001F607>",0,,
"Oh ya? Ayo saya tanya, yg bikin data itu Dinsos, Capil atau Statistik? Hayo jawab, ya kaleee Gubernur ngurusin semua kerjaan... Ayo bong jawab",2,,
Jangan-jangan ini karena ada yang kurang BERIMAN...,0,,
Mhn ijin bpk ibu caranya mendapatkan bansos atau BLT<U+0001F64F>,1,,
